결산구분  ,기준일,펀드      ,펀드명    ,매매처명  ,당일보수  ,미지급보수
전기,20240115,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339075
전기,20240115,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,77,-22104852
전기,20240115,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2335296
전기,20240115,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57943575
전기,20240115,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,53,8888539
전기,20240115,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,60,12571043
전기,20240115,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,434,11148468
전기,20240115,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,102,10587124
전기,20240115,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771085
전기,20240115,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321903
전기,20240115,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,42,2165001
전기,20240115,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,102,49597253
전기,20240115,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,10,-131834
전기,20240115,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,166,24257664
전기,20240115,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,166,-508605
전기,20240115,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,0,-243
전기,20240115,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,0,-54611
전기,20240115,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-69
전기,20240115,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17686632
전기,20240116,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339075
전기,20240116,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,75,-22104777
전기,20240116,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2335296
전기,20240116,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57943575
전기,20240116,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,51,8888590
전기,20240116,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,58,12571101
전기,20240116,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,422,11148890
전기,20240116,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,99,10587223
전기,20240116,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771085
전기,20240116,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321903
전기,20240116,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,41,2165042
전기,20240116,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,99,49597352
전기,20240116,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,10,-131824
전기,20240116,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,161,24257825
전기,20240116,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,161,-508444
전기,20240116,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,0,-243
전기,20240116,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,0,-54611
전기,20240116,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-69
전기,20240116,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17686632
전기,20240117,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339075
전기,20240117,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,74,-22104703
전기,20240117,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2335296
전기,20240117,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57943575
전기,20240117,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,50,8888640
전기,20240117,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,57,12571158
전기,20240117,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,417,11149307
전기,20240117,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,97,10587320
전기,20240117,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771085
전기,20240117,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321903
전기,20240117,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,40,2165082
전기,20240117,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,97,49597449
전기,20240117,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,10,-131814
전기,20240117,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,158,24257983
전기,20240117,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,158,-508286
전기,20240117,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,0,-243
전기,20240117,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,0,-54611
전기,20240117,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-69
전기,20240117,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17686632
전기,20240118,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339075
전기,20240118,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,74,-22104629
전기,20240118,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2335296
전기,20240118,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57943575
전기,20240118,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,50,8888690
전기,20240118,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,57,12571215
전기,20240118,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,423,11149730
전기,20240118,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,98,10587418
전기,20240118,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771085
전기,20240118,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321903
전기,20240118,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,40,2165122
전기,20240118,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,98,49597547
전기,20240118,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,10,-131804
전기,20240118,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,159,24258142
전기,20240118,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,159,-508127
전기,20240118,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,0,-243
전기,20240118,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,0,-54611
전기,20240118,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-69
전기,20240118,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17686632
전기,20240119,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339075
전기,20240119,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,84,-22104545
전기,20240119,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2335296
전기,20240119,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57943575
전기,20240119,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,57,8888747
전기,20240119,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,65,12571280
전기,20240119,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,486,11150216
전기,20240119,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,111,10587529
전기,20240119,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771085
전기,20240119,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321903
전기,20240119,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,46,2165168
전기,20240119,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,111,49597658
전기,20240119,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,11,-131793
전기,20240119,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,181,24258323
전기,20240119,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,181,-507946
전기,20240119,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,0,-243
전기,20240119,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,0,-54611
전기,20240119,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-69
전기,20240119,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17686632
전기,20240120,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339075
전기,20240120,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,84,-22104461
전기,20240120,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2335296
전기,20240120,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57943575
전기,20240120,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,57,8888804
